b'Get AngleX: 43.92  Get AngleY: 24.09  Get AngleZ: -100.24\r\n'
b'Get AngleX: 46.41  Get AngleY: 20.61  Get AngleZ: -100.18\r\n'
b'Get AngleX: 46.58  Get AngleY: 18.97  Get AngleZ: -97.42\r\n'
b'Get AngleX: 54.23  Get AngleY: 19.69  Get AngleZ: -88.18\r\n'
b'Get AngleX: 72.06  Get AngleY: 16.30  Get AngleZ: -76.74\r\n'
b'Get AngleX: 75.01  Get AngleY: 19.07  Get AngleZ: -69.90\r\n'
b'Get AngleX: 76.14  Get AngleY: 20.00  Get AngleZ: -66.49\r\n'
b'Get AngleX: 76.89  Get AngleY: 21.04  Get AngleZ: -63.89\r\n'
b'Get AngleX: 83.33  Get AngleY: 16.74  Get AngleZ: -51.82\r\n'
b'Get AngleX: 78.79  Get AngleY: 19.23  Get AngleZ: -47.67\r\n'
b'Get AngleX: 69.03  Get AngleY: 26.43  Get AngleZ: -50.28\r\n'
b'Get AngleX: 65.41  Get AngleY: 30.59  Get AngleZ: -50.14\r\n'
